tokens,IOB_tag
"['computer', 'access', 'to', 'star', 'catalogue', 'be', 'also', 'require', ',', 'so', 'that', 'an', 'automatic', 'selection', 'of', 'candidate', 'guide', 'and', 'star', 'page', '3-', '1', 'and', 'software', 'conﬁgurable', 'as', 'the', 'user', 'station', 'of', 'identical', 'this', 'that', 'subsystem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0]"
"['compliance', 'to', 'POSIX', 'be', 'extension', 'measure', 'the', 'book', ':', 'POSIX', 'Programmer', '’s', 'Guide', '-', 'against', 'speciﬁc', 'vendor', ',', 'UNIX', 'System', 'V', ',', 'Release', '4', ',', 'use', 'only', 'POSIX', 'compliant', 'call', 'to', 'the', 'operate', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['these', 'information', 'be', 'vital', 'and', 'shall', 'be', 'use', 'for', 'compare', 'with', 'the', 'detail', 'process', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'coverage', 'level', 'specify', 'above', 'consider', 'a', 'maximum', 'loss', 'of', '3', 'db', 'between', 'antenna', 'above', 'state', 'figure', 'the', 'length', ':', '100', 'm', ')', 'the', 'measure', 'interval', 'coverage', 'shall', 'be', 'great', 'than', 'or', 'equal', 'to', 'level', 'probability', 'coverage', ')', 'technical', 'and', 'operational', 'aspect', ',', 'it', 'be', 'recommend', 'to', 'set', 'the', 'relevant', 'timer(s', ')', 'in', 'account', 'into']","[0, 3, 4, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0]"
"['one', 'of', 'the', 'goal', 'of', 'Gemini', 'software', 'be', 'that', 'all', 'component', 'be', 'easily', '(', 'preferably', 'automatically', 'to', 'and', 'the', 'software', ';', 'Gemini', 'software', 'should', 'be', 'develop', 'in', 'evolutionary', 'source', 'fashion', 'use', 'the', 'CVS', 'version', 'control', 'system', ';', 'all', ',', 'external', 'and', 'internal', ';', 'Gemini', 'software', 'developer', 'should', 'adhere', 'to', 'a', 'standard', 'method', 'for', 'the', 'reporting', 'and', 'recording', 'of', 'error', 'from', 'both', 'system', 'Gemini', 'methodology', 'use', 'place', 'on', 'the', 'Gemini', 'Software', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['while', 'submit', 'the', 'claim', '(', 'Treatment', 'Form', ')', 'to', 'MSIU', ',', 'the', 'system', 'will', 'have', 'the', 'provision', 'to', 'no', 'than', 'of', 'Forms', 'be', 'current', 'date', ';', 'the', 'system', 'list', 'the', 'VSP', 'Name', 'from', 'VSP', 'Master', 'should', ';', 'Forms', 'and', 'Available', 'Forms', 'only', 'accept', 'numeric', 'value', ';', 'available', 'form', 'may', 'be', 'Mentioned', 'submission', 'of', 'date', ';', 'the', 'above', 'as', 'the', 'master', 'part', 'and', 'below', 'detail', 'be', 'the', 'transaction', 'part', ';', 'Treatment', 'Form', 'no', '.']","[0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 4, 4, 0, 0, 0, 0, 0, 1, 0, 0, 3, 4, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 4, 4, 0]"
"['the', 'system', 'will', 'capture', 'follow', 'master', 'detail', 'to', 'fill', 'the', 'payment', 'term', '.']","[0, 1, 0, 0, 0, 3, 4, 0, 0, 0, 1, 2, 0]"
"['valid', 'the', 'term', ';', 'Payment', 'Type', '(', 'Selection', 'from', 'list', 'of', 'option', 'Bi', '-', 'Monthly', '/', 'Name', 'Monthly', '.']","[3, 0, 2, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0]"
"['the', '.', 'page', 'home', 'the', 'display', 'be', ')', 'in', 'the', '.', 'system', 'the', 'on', 'in', '-', 'log', 'be', 'must', 'customer']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
"['tag', 'role', 'ultimate', 'authority', 'to', 'mediate', 'any', 'unresolved', 'dispute', 'within', 'all', 'coi', ';', 'the', 'COE', 'Data', 'Engineering', 'Team', ""'s"", '.', ';', 'validity', 'lack', 'attribute', ';', 'sri', ':', 'a', 'stand', 'request', 'spatial', 'for', '(', 'SRI', ')', 'be', 'a', 'capability', 'in', 'Information', 'by', 'define', 'be', ')', ',', 'extent', ',', 'topology', 'and', 'geometry', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 2, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 4, 0, 3, 0, 3, 0, 3, 0]"
"['if', '.', 'it', 'on', 'count', 'a', 'make', 'automatically', 'would', 'system', 'the', 'the', 'same', 'on', ')', 'Partner', '/', 'Client', '(', 'patient', 'same', 'the', 'voucher', 'claim', 'from', 'same', 'same', 'the', 'and', 'message', 'warning', 'a', 'produce', 'automatically', 'should', 'system', 'the', 'then', ',', 'mismatching', 'Impression', 'Thump', 'of', 'time', 'two', 'than', 'more', 'have', 'VSP', 'for', 'the', 'mismatch', 'impression', 'capture', 'system']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 1]"
"['the', '.', 'work', 'IOC', 'and', 'EPICS', 'will', 'still', 'function', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'also', 'cover', 'all', ',', 'the', 'aspect', 'of', 'the', 'Gemini', '8', 'm', 'Telescopes', ',', 'operational', 'instrument', ',', 'telescope', ')', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
"['the', '.', 'extend', 'from', 'the', 'trackside', '.']","[0, 0, 0, 0, 0, 1, 0]"
"['(', 'i', ')', 'the', 'store', 'from', 'number', '/', 'name', 'a', 'select', 'information', 'by', 'a', 'initiate', 'to', 'able', 'be', 'shall', 'driver', 'call', 'establish', 'to', 'the', 'to', 'possible', 'be', 'shall']","[0, 0, 0, 0, 3, 0, 3, 0, 3, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'software', 'Telescopes', 'm', '8', 'Gemini', 'the', 'in', 'beginning', 'the', 'from', 'consider', 'be', 'software', 'operation', 'remote', 'the', 'that', 'require', 'be', 'bandwidth', 'local', 'link', 'impact', 'be', 'it', ',', 'transparent', 'be', 'system', 'the', 'of', 'accept', 'functionality', 'that', 'necessary', 'only', 'be']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['astronomical', 'will', '1.0', ',', '""', 'Deﬁnition', 'of', 'the', 'Flexible', 'Image', '-', 'Transport', '(', 'FITS', ')', '""', ',', 'NASA', 'Science', 'Ofﬁce', 'System', '100', 'NOST', 'by', 'have', 'to', 'be', 'transport', 'between', 'GEMINI', 'and', 'the', 'home', 'institute', 'of', 'visit', 'astronomer', 'in', 'fits', 'format', '(', 'as', 'deﬁne', 'datum', 'that', 'come', 'from', 'do', 'at', 'this', 'level', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['there', 'block', 'one', 'block', 'with', 'the', 'and', 'black', 'be', 'board']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
"['the', 'train', 'detection', 'be', 'provide', 'radio', 'to', 'train', 'and', 'transmit', 'via', 'balise', ',', 'loop', 'or', 'radio', ';', 'level', '2', ':', 'basic', 'track', 'to', 'train', 'by', 'provide', 'trackside', 'level', 'detection', 'be', 'optional', ';', 'Level', 'STM']","[0, 1, 2, 0, 0, 0, 4, 4, 4, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 3, 4, 4, 4, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0]"
"['the', 'of', 'to', 'be', 'implement', '.']","[0, 0, 0, 0, 0, 0]"
"['privacy', 'requirement', 'be', 'broadly', 'define', 'because', 'they', 'span', 'all', 'phin', 'functional', 'area', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'interface', 'to', 'the', 'sgsn', 'via', 'the', 'active', 'Gn', ',', 'to', 'the', 'HLR', 'via', 'the', 'gx', 'interface', 'information', 'nss', 'carry', 'radio', 'bearer', 'for', 'ERTMS', '/', 'ETCS', '.']","[0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, 0, 1, 2, 0, 0, 0, 0, 0]"
"['regardless', '.', ')', '3', '-', '3', 'page', 'on', 'be', 'or', 'possible', 'any', ',', 'installation', ',', 'support', 'for', 'provide', 'to', 'requirement']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', '.', 'site', 'that', 'from', 'back', 'come', 'X', 'and', 'a', 'range', 'will', 'system', 'our', 'for', 'need', 'hardware']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
"['this', 'system', 'be', 'intend', 'system', 'to', 'use', 'by', 'people', 'that', 'maintain', 'the', 'heating', 'and', 'cool', 'system', 'in', 'a', 'building', 'be', '.', 'the', 'interact']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0]"
"['the', '.', '3.2.2.1', 'chapter', 'see', ',', 'over', 'be', 'game']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'addition', ',', 'when', 'design', 'ISO', 'multimedia', 'presentation', ',', 'the', 'design', 'principle', 'and', 'recommendation', 'describe', 'information', '-', 'role', 'accessibility', 'of', 'the', 'application', 'or', 'to', 'a', 'landmark', 'page', 'page', 'that', 'easy', 'to', 'recognize', 'for', 'the', 'user', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['it', 'contain', 'will', 'functional', 'and', 'performance', 'requirement', ',', 'design', 'constraint', ',', 'attribute', 'and', 'external', 'interface', 'requirement', 'contain', 'a', '3.0', '.', 'description', 'of', 'the', 'THEMAS', 'system', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', '.', 'operation', 'of', 'level', 'current', 'the', 'to', 'accord', '""', 'normal', '""', 'operational', '.', 'work', 'diagnostic', 'and', 'maintenance', 'routine', 'for', 'subsystem', 'all', 'to', 'restrict', 'access', 'level']","[0, 0, 4, 4, 3, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"['test', '.']","[0, 0]"
"['a', 'display', 'list', 'EDD', ';', 'IOC', 'CAPFAST', 'and', 'GDCT', 'Graphical', 'Databases', 'Configuration', 'Tools', 'these', 'tool', 'be', 'use', 'to', 'create', 'a', 'run', 'time', 'database', 'for', 'an', 'IOC', 'list', 'for', 'be', 'purpose', 'alarm', 'handler', 'drive', 'by', 'an', 'alarm', 'conﬁguration', 'general', 'ﬁle', 'AR', 'Archive', 'this', 'be', 'a', 'general', 'purpose', 'tool', ';', 'a', 'be', 'this', 'variable', ',', 'accept', 'operator', 'control', 'request', ',', 'and', 'update', 'the', 'display', 'to', 'reﬂect', 'all', 'change', ';', 'ALH', 'Alarm', 'Handler', 'to', 'do', 'acquire', 'save', 'CA', 'client', 'it', 'be', 'possible', 'to', 'interface', 'preexist', 'OPI', 'software', 'to', 'the', 'channel', 'access', 'library', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['remote', '.', 'with', 'user', 'friendly', 'it', 'make', ',', 'observe', 'service', 'complement', 'will', 'for', 'multipoint', 'monitoring', ',', 'remote', 'the', 'on', 'display', 'be', 'that', 'information', 'the', '""', 'choose', 'and', 'pick', '""', 'to', 'user', 'remote', 'the', 'allow', 'but', 'and', 'screen', 'operation', 'm', 'be', 'monitoring', 'remote', 'environment', ""'s"", 'observer', 'the', 'on', 'the', 'effect', 'have', 'not', 'would', 'keyboard', ""'s"", 'monitor']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['these', 'and', 'from', 'on', '-', 'line', 'database', ',', 'and', 'command', 'and', 'software', 'for', 'the', 'ioc', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['a', 'special', 'case', 'datum', 'imply', 'observing']","[0, 0, 0, 0, 0, 0]"
"['policy', 'and', 'procedure', 'for', 'communicate', 'information', 'to', 'appropriate', 'stakeholder', '(', 'e.g.', ',', 'state', 'and', 'federal', 'emergency', 'management', ',', 'at', 'define']","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Administrator', '.', 'system', 'the', 'to', 'able', 'be', 'must', ';', 'address', 'email', 'register', 'to', 'email', 'send', 'B5']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0]"
"['this', '10', 'section', 'intentionally', 'keep', 'at', 'the', 'level', 'of', 'performance', 'criterion', 'be', 'of', 'load', 'the', 'three', 'active', 'node', ',', 'but', 'the', 'Gemini', '8', 'm', 'Telescopes', 'computer', 'and', 'software', 'shall', 'be', 'capable', 'of', 'cope', 'with', 'rather', 'of', 'than', 'time', 'the', 'occurrence', 'of', 'the', 'correspond', 'action', 'within', 'give', 'before', 'response', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', '.', 'unit', 'mesure', 'the', 'be', 'x']","[0, 0, 0, 0, 0, 0, 0]"
"['any', ',', '...', ')', 'in', 'the', 'system', ';', 'the', 'user', 'the', 'initiate', 'or', 'carry', 'out', 'the', 'action', ';', 'the', 'date', 'and', 'time', 'and', 'trail', 'or', 'by', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 3, 0, 2, 0, 0, 0]"
"['system', '.', 'criterion', 'multiple', 'upon', 'base', 'search', 'analytical', 'for', 'map', 'allow', ',', 'graph', 'the', 'on', 'prophylaxis', 'or', 'vaccination', 'of', 'effect', 'the', 'and', 'curve', '-', 'epi', 'as', 'such', ',', 'datum', 'OM', 'illustrate', 'that', 'and', 'should', 'OM', 'support', 'OM', 'support']","[1, 0, 3, 0, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 4, 4, 3, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
"['H', 'C', 'ON', '/', 'off', 'request', 'when', 'a', 'request', 'to', 'turn', 'on', 'or', 'off', '/', 'a', 'the', 'shall', 'of', 'the', 'thermostat', 'that', 'make', 'the', 'request', ',', 'a', 'designation', 'of', 'the', 'heating', 'control', 'or', 'unit', 'that', 'be', 'not', 'turn', 'on', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0]"
"['the', 'process', 'of', 'determine', 'temperature', 'status', '.']","[0, 0, 0, 0, 3, 4, 0]"
"['see', '.']","[0, 0]"
"['Vertical', 'scrolling', 'should', 'be', 'and', 'usability', 'both', 'on', 'relevant', 'information', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['SetStatus', 'subsystem']","[0, 1]"
"['isolation', 'of', 'the', 'ETCS', 'trainborne', 'equipment', 'shall', 'disconnect', 'the', 'ETCS', 'trainborne', 'equipment', 'the', 'national', 'Supervision', 'when', 'driver', 'for', 'confirmation', 'about', 'the', 'occupancy', 'a', 'of', 'track', 'ahead', 'before', 'send', 'a', 'Full', 'the', 'ask', 'to', 'trackside', 'receive', 'through', 'track', '-', 'to', '-', 'train', 'transmission', '.']","[0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 2, 2, 0, 1, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 2, 2, 0]"
"['nevertheless', ',', 'the', 'in', 'software', 'datum', 'structure', 'to', 'support', 'classical', 'observing', 'which', 'have', 'and', 'be', 'and', 'fulﬁlle', 'reason', 'it', 'can', 'only', 'be', 'apply', 'to', 'the', 'Gemini', '8', 'm', 'Telescopes', 'once', 'the', 'classical', 'observe', 'requirement', 'have', 'be', 'to', 'observation', 'be', 'in', 'achieve', 'efﬁcient', 'service', 'observe', ',', 'queue', 'observing', ',', 'to', 'and', 'scheduling', ',', 'it', 'should', 'be', 'possible', 'to', 'carry', 'ﬂexible', 'requirement', 'observe', 'service', 'a', 'system', 'that', 'be', 'only', 'interactive', 'at', 'the', 'start', 'might', 'require', 'considerable', 'redesign', 'to', 'be', 'adapt', 'later', 'to', 'the', 'present', 'perhaps', 'be', 'observing', 'the', 'Gemini', 'staff', 'be', 'responsible', 'for', 'perform', 'the', 'that', 'actual', 'collection', 'for', 'the', 'astronomer', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['no', '.', ';', 'any', 'or', 'less', '.']","[4, 0, 0, 0, 0, 0, 0]"
"['because', '.', 'event', 'or', ',', 'object', ',', 'organization', ',', 'location', ',', 'conveyance', 'as', 'may', 'can', '.', 'in', 'be', 'entity', 'the', 'which', 'with', 'vehicle', 'each', 'of', ')', 'VIN', ',', 'e.g.', '(', 'number', 'identification', 'and', ',', 'year', 'contact']","[0, 0, 3, 0, 0, 3, 0, 3, 0, 3, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 3, 0]"
"['(', '.', 'staff', 'maintenance', 'by', 'except', 'remove', 'with', 'be', 'able', 'be', 'not', 'shall', 'and', 'set', 'radio', 'to', 'shall', 'indicate', 'Cab', ')', 'all', 'EIRENE', 'mobile', 'equipment', 'shall', 'comply', 'with', 'all', 'environmental', ',', 'EMC', 'and', 'physical', 'specification', 'i']","[0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['to', 'retry', 'must', 'be', 'embody', 'in', 'the', 'software', 'in', 'case', 'procedure', '.', 'control', 'and', 'month', 'of', 'downtime', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['screen', 'Name', ';', 'and', 'Group', 'Information', 'follow', 'on', 'User', 'Group', '.']","[3, 4, 0, 0, 3, 0, 0, 0, 1, 2, 0]"
"['this', 'these', 'require', 'term', 'as', 'the', 'instrument', ';', 'microprocessor', '-', 'these', 'be', 'computer', 'control', 'embed', 'the', 'instrument', '(', 'for', 'instance', 'a', 'DSP', 'or', 'in', 'computer', 'the', 'be', 'follow', ':', 'main', 'processor', '-', 'these', 'be', 'the', 'computer', 'with', 'which', 'the', 'user', 'interact', ';', 'control', 'electronic', '-', 'these', 'be', 'user', 'same', 'the', 'active', 'node', ',', 'should', 'the', 'case', 'arise']","[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0]"
"['administrator', '.', 'to', 'HTTPS', 'link', 'initiate', 'patch', 'install', 'automatically', 'System', ';', 'patch', 'the', 'to', 'upload', 'Administrator', 'the', 'prompt', 'system', ';', 'process', 'patching', 'to', 'with', 'browser', 'web', 'update', 'software', 'or', 'patch']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['as', 'much', 'as', 'possible', ',', 'the', 'the', 'be', 'goal']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'follow', 'command', 'be', 'common', 'to', 'all', 'remove', 'IOC', 'base', 'subsystem', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 1, 0]"
"['this', 'same', 'be', 'implement', 'during', 'this', 'phase', 'of', 're', '-', 'writing', '.', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'Package', 'be', 'to', 'compress', 'etc', 'instruction', 'and', 'code', ',', 'datum', 'type', 'specify', 'and', 'other', 'related', 'information', 'specify', 'in', 'Appendix', 'A', 'within', 'a', 'combination', 'of', 'status', ',', ',', 'resource', 'tool', 'for', 'submission', 'to', 'xml', 'Registry', ';', 'Submit', 'prescribe', 'metadata', 'relate', 'to', 'information', 'resource', 'type', ',', 'information', 'association', ';', 'site', 'specify', ',', 'there', 'be', 'a', 'need', ',', 'for', 'environment', 'example', 'to', 'be', 'able', 'to', 'reset', 'session', 'time', ',', 'communication', 'degraded', 'a', 'object', 'name', 'and', 'include', 'address', '(', 'protocol', '/', 'host', '/', 'port', ')', 'and', 'instance', 'name', ';', 'in', '-', 'out', 'value', 'if', 'time', '-', 'out', 'value', 'shall', 'be', 'user', 'definable', 'and', 'be', 'able', 'to', 'be', 'reset', 'prior', 'to', 'initialization', 'session', 'qualified', 'the', 'minimum', 'the', 'datum', 'management', 'service', 'be', 'be', 'access', 'by', 'user', 'affect', 'by', 'the', 'communication', 'degradation', '.']","[0, 1, 0, 0, 3, 0, 3, 0, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 3, 4, 4, 0, 1, 2, 0, 0, 0, 1, 0, 0, 3, 4, 4, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 4, 4, 4, 0, 4, 4, 4, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"['these', 'management', 'matrix', 'system', 'one', 'component', 'XS', 'the', 'for', 'require', 'capability', 'software', 'the', 'outline', 'document']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', '.', 'site', 'Telescopes', 'm', '8', 'Gemini']","[0, 0, 0, 0, 0, 0, 0]"
"['guide', 'to', 'ANSI', 'Software', 'Specifications', ',', 'ANSI', '/']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['the', 'stop', 'ETCS', 'shall', 'command', 'the', 'emergency', 'emergency', 'brake']","[0, 2, 1, 0, 0, 0, 1, 1, 2]"
"['(', 'M', ')', 'Battery', 'each', 'frequency', ')', 'requirement', 'railway', 'and', 'generic', 'EMC', 'standard', 'define', 'a', 'maximum', 'level', 'of', 'radiate', 'EMC', 'for', 'a', 'range', 'all', ')', 'M']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0, 3, 4, 4, 4, 4, 0, 0, 0, 0, 0, 0]"
"['ci-1', 'mail', 'confirmation', 'to', 'tracking', 'with', 'along', 'address', 'shipping', 'the', 'to', 'deliver', 'be', 'will', 'order', 'they', 'item', 'the', 'that', 'customer', 'the', 'and', ';', 'operational', 'less', 'for', 'search', 'to', 'able', 'be', 'shall', 'system', 'a']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['it', 'incorporate', 'other', 'interface', 'to', 'communication', ':', 'other', 'to', 'Correlation', ';', 'MCG', '&', 'I', ';', 'Alerts', ';', 'on', '-', 'line', 'help', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
