tokens,IOB_tag
"['.', 'activity', 'calibration', 'be', 'installation', 'diagnostic', 'full', 'include', ',', 'subsystem', 'of', 'deinstallation', '/', 'installation', 'for', 'and', 'program', 'which', 'request', 'line', 'software', 'and', 'the', 'development', 'environment', ';', 'on', '-', '-', 'version', 'control', 'must', 'be', 'implement', '.', 'that']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[',', 'there', 'be', 'a', 'number', 'of', 'external', 'source', 'cell', 'the', 'be', 'network', 'the', 'train', '.', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'I-class', 'O', 'B-class', 'O', 'O']"
"['ev', 'be', 'ent', 'contain', 'the', 'identification', 'of', 'the', 'heating', 'or', 'cool', 'unit', 'whose', 'status', 'be', 'be', 'shall', 'change', 'a', 'time', 'output', 'the', 'status', 'information', 'of', 'the', 'heating', 'or', 'cool', 'unit', '.', 'in']","['O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O']"
"['.', '3.2.2.2', 'chapter', 'see', ',', 'display', 'be', 'window', '""', 'with', 'Window', 'Finish', '""', 'the', 'the', ',', 'file', 'statistic', 'the', 'in', 'record', 'movement', 'Statistcs', '""', 'be', 'display', 'Box', 'Edit', 'an', ',', '""', ':', 'name', 'your', 'enter']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'I-class', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'I-attr', 'I-class', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['standard', 'be', 'to', 'be', 'use', 'whenever', 'feasible', ';', 'exist', 'external', 'software', 'will', 'be', 'integrate', 'with', 'the', 'Gemini', 'software', '.', ',', 'subsystem', 'package', 'should', 'instrument', 'functionality', '.', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['assume', 'that', 'the', 'heating', '/', 'cool', 'unit', 'be', 'incapable', 'of', 'return', 'its', 'current', 'be', 'the', 'have', 'capability', ',', 'Monitor', 'Temperature', ',', 'Determine', 'Utilization', ',', 'Generate', 'H', '/', 'C', 'Signal', ',', 'Temperature', 'Generate', 'Data', ',', 'Generate', 'Event', 'Data', ',', 'Change', 'Thermostat', 'Setting', 'be', ',', 'and', 'Generate', 'Alarm', 'the', 'Validate', 'System', 'of', 'be', 'turn', 'off', 'and', 'on', 'by', 'the', 'supervisor', 'of', 'the', 'THEMAS', 'system', ',', '.', 'section', 'be', 'subdivide', 'into', 'ten', 'main', 'subsection', ':', 'initialize', 'operational', 'Parameters', ',', 'Initialize', 'this']","['O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['driver', 'shall', 'know', 'the', 'distance', 'the', 'profile', 'the', 'ensure', 'braking', 'curve', 'base', 'on', 'all', 'relevant', 'service', 'datum', 'the', 'ETCS', 'shall', 'calculate', 'an', 'emergency', ',', 'a', 'and', 'curve', 'datum', '.', 'base']","['B-class', 'O', 'O', 'O', 'B-attr', 'O', 'I-class', 'O', 'O', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'I-class', 'I-attr', 'O', 'O']"
"['sale', 'rate', '(', 'should', 'take', 'from', 'setting', 'master', 'base', 'on', 'sale', 'date', ')', '*']","['I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['focus', 'that', 'unit', 'no', ',', 'several', 'assumption', 'have', 'be', 'make', 'about', 'the', 'thermostat', 'hardware', 'and', 'the', 'heating', 'system', '/', 'hardware', '.', 'these']","['O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-class', 'O', 'I-class', 'I-class', 'O', 'O']"
"['system', 'vendor', 'may', 'provide', 'additional', 'enhancement', 'to', 'raid', 'level', 'implementation', 'to', 'improve', 'performance', 'and', 'lose', 'reliability', 'the', 'to', 'if']","['I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'statistical', 'report', 'be', 'select', ',', 'the', 'themas', 'system', 'shall', 'present', 'file', 'database', 'report', 'consist', 'of', 'request', 'for', 'a', 'heating', 'and', 'cool', 'unit', 'that', 'be', 'grant', 'to', 'the', 'number', 'number', 'request', 'for', 'a', 'heating', 'or', 'cool', 'unit', 'that', 'be', 'deny', '.', 'Report']","['O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'I-class', 'I-class', 'I-class', 'O', 'I-attr', 'I-attr', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'B-class', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O']"
"['mobile', 'i', 'the', 'network', 'shall', 'operate', 'in', 'a', 'sub', ')', 'number', '(', 'ARFCN', 'of', 'pause', 'between', 'tone', 'generate', 'by', 'the', 'network', '(', 'dtmf', 'sender', ')', 'and', 'need', 'for', 'length', 'the', 'and', 'tone', 'Fl(n']","['B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['requirement', 'provide', 'in', 'this', 'section', 'be', 'augment', 'by', 'those', 'provide', 'in', 'later', 'section', 'equipment', 'mobile', 'EIRENE', 'all', 'request', 'procedure', '.', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'I-class', 'I-class', 'O', 'O']"
"[',', '...', ')', 'in', 'the', 'system', ';', 'the', 'user', 'the', 'initiate', 'or', 'carry', 'out', 'the', 'action', ';', 'the', 'date', 'and', 'time', 'and', 'trail', 'or', 'by', '.', 'once']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-attr', 'O', 'B-attr', 'O', 'I-class', 'O', 'O', 'O', 'O']"
"['refer', 'be', 'to', 'note', 'below', 'for', 'each', 'function', '-', 'the', 'function', 'a', 'of', 'be', 'transmit', 'to', 'the', 'RBC', '.', 'Describes']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O']"
"['.', 'locate', 'be', '.', 'it', 'etc', ',', 'would', 'would', ',', 'either', 'have', 'shop', 'which', ',', 'country', 'partner', 'in', 'locate', 'general', 'in', 'be', 'site', 'be', 'these']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['be', 'anticipate', 'also', 'that', 'user', 'category', 'have', 'access', 'to', 'this', 'level', '.', 'all', 'be', 'monitoring']","['O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O']"
"['ceiling', 'speed', 'value', 'for', 'the', 'to', 'up', 'at', 'possible', 'if', 'order', 'by', 'trackside', 'unfitted', 'operation', 'shall', 'be', 'possible', 'if', 'select', 'by', 'the', 'driver', 'start', 'driver', 'of', 'change', 'it']","['B-attr', 'I-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'B-attr', 'O', 'O', 'O']"
"['criterion', '.', 'Gemini', 'the', 'of', 'user', 'science', 'the', 'toward', 'not', ',', 'system', 'telescope', ',', 'general', 'establish', 'provide', 'to', 'be', 'SRS', 'the', 'of', 'goal', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['a', 'new', 'Information', 'Resource', '.', 'follow']","['O', 'O', 'B-class', 'I-class', 'O', 'O']"
"['target', 'distance', 'to', 'be', 'board', 'display', 'the', 'DMI', 'shall', 'be', 'base', 'on', 'on', '-', 'on', 'available', 'ETCS', 'trainborne', 'equipment', 'shall', 'supervise', 'the', 'end', 'of', 'movement', 'authority', ',', 'if', 'this', 'information', 'be', 'the', 'the']","['B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['to', 'product', 'display', 'keyboard', 'a', 'and', 'mouse', 'a', 'require', 'generally', 'product', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'after']","['O', 'O']"
"['be', 'the', 'current', 'intent', 'to', 'limit', 'the', 'selection', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['follow', 'command', 'provide', 'establish', 'a', 'route', 'to', 'that', 'item', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O']"
"['ip', 'auto', 'shall', 'system', 'the']","['O', 'O', 'O', 'O', 'O']"
"['access', 'be', 'acquire', 'the', 'system', 'LAN', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'instrument', 'offer', 'driver', 'to', 'the', 'standard', 'electronic', 'to', 'be', 'use', 'on', 'all', 'the', 'Gemini', '8', 'm', 'Telescopes', 'software', 'subsystem', 'and', 'and', 'Telescopes', 'software', '(', '-', 'line', 'image', '(', 'or', 'pixel', ')', 'quick', 'on', '-', 'analysis', 'be', 'require', '.', 'the']","['O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'criterion', 'search', 'their', 'match', 'product', 'category', 'for', 'to', 'able', 'be', 'will', 'customer']","['O', 'O', 'O', 'O', 'O', 'B-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class']"
"['be', 'command', 'normally', 'to', 'possible', 'be', 'also', 'must', 'it']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'Description', 'Syndrome', 'Exam', ';', 'Syndrome', ';', 'Master', 'Syndrome']","['O', 'I-attr', 'B-attr', 'B-attr', 'O', 'B-attr', 'O', 'I-attr', 'B-attr']"
"['.', 'unvailable', 'be', 'action', 'associated', 'the', 'if', 'unvailable', 'in', 'be', 'menu', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'need', 'specific', 'to', 'tailor', 'initiate', 'to', 'able', 'be', ',', 'Firefox', 'Mozilla', ',', 'Navigator', 'Mozilla', ',', 'Opera', 'Explorer', 'as', 'such', 'browser', 'web', 'major', 'all', 'with', 'Internet', ',', 'and', 'Safari', 'to', 'in', '-', 'plug', 'custom', 'build', 'to', 'customer', 'allow', 'to', 'api', 'an', 'feature', 'will', 'system', 'the']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['system', 'will', 'facilitate', 'to', 'show', 'the', 'user', 'follow', 'detail', 'if', 'necessary', '.', 'VSP']","['B-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'B-class']"
"['Data', 'the', 'trigger', 'value', 'shall', 'reside', 'in', 'an', 'initialization', 'file', 'subsection', 'each']","['O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O']"
"['the', 'or', 'MSISDN', 'the', 'call', 'by', 'accessible', ')', 'be', 'mobile', 'the', ',', 'registration', 'upon', ')', 'M', 'shall', 'Engine', '10.5', 'see', '1', '-', '5', 'table', 'see', '–', 'volume', 'loudspeaker', 'default', 'the', 'of', 'selection', 'automatic', 'the', 'include', ')', '.', '(']","['O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', '.', 'separate', 'ctry', ',', 'then', 'the', 'additional', 'baggage', '(', 'other', 'attribute', ')', 'must', 'be', 'carry', ',', 'or', 'submit', 'as', 'element', 'element', 'Initially']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['ETCS', 'trainborne', 'capable', '2', 'with', 'be', 'be', 'able', 'to', 'automatically', 'pass', 'from', 'shall', 'one', 'area', 'to', 'another', 'without', 'driver', 'intervention', 'RBC', 'train', 'the']","['B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O', 'B-class', 'I-class', 'B-class', 'B-class', 'O']"
"['that', 'thermostat', 'still', 'need', 'a', 'heating', 'unit', 'o', 'cool', 'unit', 'turn', 'on', ',', 'this', 'process', 'shall', 'submit', 'a', 'request', 'to', 'turn', 'r', 'for', 'process', ',', 'the', 'ON', '/', 'off', 'status', 'of', 'each', 'heating', 'and', 'cool', 'unit', '.', 'when']","['O', 'B-class', 'O', 'O', 'O', 'B-class', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'I-attr', 'O', 'O', 'B-class', 'I-class', 'I-class', 'I-class', 'O', 'O']"
"['(', 'model', 'datum', 'to', 'term', 'for', 'the', 'maintenance', 'and', 'control', 'of', 'xml', 'tag', ';', 'Review', '/', 'approve', 'submission', ';', 'monitor', 'change', 'the', 'schema', 'for', 'an', ';', 'Validate', ';', 'use', 'and', 'reference', 'exist', 'tag', 'and', 'associate', 'semantic', 'structure', '.', 'content']","['O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O']"
"['.', '.', 'the', 'Registry', 'have', 'a', 'substre', 'search', 'capability', 'so', 'that', 'the', 'user', 'may', 'easily', 'find', 'information', 'resource', 'that', 'meet', 'criterion', 'XML', 'understand', 'semantic', 'Community', 'of', 'Interest', ""'s"", 'POC', ""'s"", 'role', 'the', '.', 'the', 'information', 'in', 'the', 'following', 'section', 'be', '(']","['O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['operator', 'network', ';', 'controller', 'equipment', ';', 'specialise', 'overall', 'railway', '(', 'eg', 'train', 'control', 'system', ')', '.', 'system', 'public', 'safety', 'the', 'GSM', 'capability', ',', 'a', 'direct', 'mode', 'capability', 'may', 'be', 'provide', 'for', 'railway', 'mobile', 'for', 'set', 'a', 'to', 'addition', 'in', 'transmission', 'link', 'between', 'train', '-', 'bear', 'and', 'of', 'trackside', '/', 'ETCS', 'application', '.', '(']","['I-class', 'I-class', 'O', 'B-class', 'I-class', 'O', 'B-class', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-attr', 'I-attr', 'I-attr', 'O', 'O', 'B-attr', 'I-class', 'I-class', 'I-class', 'O', 'O']"
"['mean', 'include', 'form', 'of', 'bullet', 'point', '.', 'support']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['service', ';', 'create', 'and', 'manage', 'username', ',', 'superuser', ';', 'establish', 'acceptable', 'name', 'convention', 'to', ')', 'name', 'within', ';', 'define', 'a', 'set', 'of', 'metadata', 'tag', ',', 'information', 'attribute', 'to', 'metadata', 'tag', '(', 'meta', '-', 'metadata', 'i&rts', 'structure', 'the', 'specify', 'the', 'COE', 'architecture', 'to', 'express', 'the', 'context', 'and', 'relationship', 'of', 'the', 'name', 'convention', 'to', 'other', 'name', 'convention', 'in', 'accord', ',', 'information', 'a', 'registry', 'to', 'select', 'a', 'tag', 'structure', 'examine', 'for', 'in', 'one', 'or', 'more', 'application', 'that', 'will', 'reuse', 'consumer', 'a']","['O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O']"
"['.', 'B1']","['O', 'O']"
"['.', 'claim', 'a', 'of', 'detail', 'transaction', 'the', 'be', 'information', 'list', 'below', 'and', 'informationd', 'master', 'the', 'be', 'detail', 'above', 'the']","['O', 'B-class', 'O', 'O', 'I-attr', 'B-attr', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'score', ""'"", 'player', 'the', 'all', 'with', 'window', 'a', 'must', 'play', 'the', 'game', 'the']","['O', 'B-attr', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', ')', 'Reports', ',', 'for', 'accessible', 'be', 'be', 'should', 'datum', 'event', 'Health']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class']"
"['product', 'chapter', 'requirement', 'not']","['O', 'O', 'O', 'O']"
"['example', ',', 'each', 'subsystem', 'be', 'to', 'subsystem', 'include', 'to', 'be', '-', 'of', '-', 'charge', 'through', 'the', 'normal', 'release', 'and', 'bug-ﬁx', 'procedure', 'use', 'in', 'the', 'community', '.', 'all']","['O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['.', 'control', 'investigation', 'as', 'investigation', 'the', 'with', 'associate', 'entity', 'classify', 'to', 'ability', 'with', 'the', 'the', 'of', 'Exposure']","['O', 'I-class', 'B-class', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['internal', '(', 'within', 'the', 'IOC', ')', 'implementation', 'of', 'this', 'the', 'remote', 'site', '.', ';', 'Star']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'B-class']"
"['to', 'guidance', 'additional', 'provide', 'shall', 'MMI', 'the', 'the', ',', '""', 'train', 'same', 'the', 'on', 'driver', 'other', 'function', 'call', 'user', 'the', ')', '*', '(', ')', 'M', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'B-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['M', ')', 'all', 'malfunction', 'and', ')', 'normal', 'be', 'experience', '.', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['these', 'art', '-', 'the', 'hardware', 'independence', ';', 'Vendor', 'independence', ';', 'Industry', 'and', 'de', '-', 'facto', 'standard', ';', 'support', 'for', 'state', '-', 'of', '-', 'portability', 'provide', 'to', 'expect', 'staff', '.', 'detailed']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['datum', 'be', 'store', 'both', 'in', 'the', 'archiving', 'system', 'available', 'and', 'on', 'Gemini', 'the', 'development', 'system', 'be', 'consider', 'here', '.', 'instal']","['I-class', 'O', 'O', 'O', 'O', 'O', 'B-class', 'I-class', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'B-class']"
"['.', 'with', 'user', 'friendly', 'it', 'make', ',', 'observe', 'service', 'complement', 'will', 'for', 'multipoint', 'monitoring', ',', 'remote', 'the', 'on', 'display', 'be', 'that', 'information', 'the', '""', 'choose', 'and', 'pick', '""', 'to', 'user', 'remote', 'the', 'allow', 'but', 'and', 'screen', 'operation', 'm', 'be', 'monitoring', 'remote', 'environment', ""'s"", 'observer', 'the', 'on', 'the', 'effect', 'have', 'not', 'would', 'keyboard', ""'s"", 'monitor', 'the']","['O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"[';', 'Upper', 'Overtemperature', 'Value', '.', 'the']","['O', 'O', 'O', 'O', 'O', 'O']"
"['constraint', 'be', 'cover', 'in', 'the', 'individual', 'chapter', 'the', 'Software', 'Design', 'Description', '.', 'there']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['provide', 'a', 'technical', 'description', 'of', 'all', 'so', 'ftware', 'requirement', '(', 'of', 'system', ',', 'provide', 'traceability', 'of', 'software', 'capability', 'requirement', 'to', 'the', 'Statement', 'of', 'Work', 'the', ',', 'System', 'Energy', 'thermostat', 'subsection', 'of', 'section', '1.0', 'provide', 'an', 'overview', 'of', 'the', 'entire', 'Software', 'Requirements', 'Management', 'Specification', 'this']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['sub', '-', 'system', '(', 'NSSs', ')', 'centre', 'in', 'be', 'of', 'the', 'GSM', 'service', 'necessary', 'to', 'provide', 'the', 'functionality', 'specify', 'in', 'the', '[', 'EIRENE', 'FRS', 'all', 'for', 'mandatory', 'be', 'reference', 'section', 'of', 'this', 'document', '.', '(']","['I-class', 'I-class', 'I-class', 'O', 'O', 'O', 'I-class', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['=', 'total', 'of', 'select', ';', 'in', 'Address']","['O', 'B-attr', 'O', 'O', 'O', 'O', 'B-attr']"
"['.', 'interface', 'determine', 'nationally', 'a', 'of', 'of', 'additional', 'audio', 'and', 'they', ',', 'implement', 'be', 'interface', 'data', 'other', 'be', 'where', 'i', '(']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['the', 'plain', 'text', 'message', 'appear', 'on', 'the', 'DMI', ',', 'the', 'from', 'shall', 'message', 'plain', 'receive', 'information', 'regard', 'air', 'tightness', 'from', 'the', 'trackside', '.', 'it']","['O', 'B-class', 'I-class', 'I-class', 'O', 'O', 'O', 'B-class', 'O', 'O', 'O', 'O', 'I-class', 'B-class', 'O', 'O', 'O', 'B-attr', 'I-attr', 'O', 'O', 'B-class', 'O', 'O']"
